"exercising";"ImplicitSubjectType.GERUND";"Paragraph 1 shall not apply if processing is necessary for the purposes of carrying out the obligations and exercising specific rights of the controller or of the data subject in the field of employment and social security and social protection law in so far as it is authorised by Union or Member State law or a collective agreement pursuant to Member State law providing for appropriate safeguards for the fundamental rights and the interests of the data subject.";"article9";"[CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processing, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=restriction, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=profiling, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=pseudonymisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=system, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=controller, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processor, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=recipient, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=party, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=consent, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=breach, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=establishment, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=enterprise, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=group, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=objection, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=service, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=organisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>)]";"{'processing': ['processor'], 'exercising': ['supervisory authority', 'supervisory authority', 'third party']}"
"processing";"ImplicitSubjectType.NOMINALIZED_VERB";"Paragraph 1 shall not apply if processing is carried out in the course of its legitimate activities with appropriate safeguards by a foundation, association or any other not-for-profit body with a political, philosophical, religious or trade union aim and on condition that the processing relates solely to the members or to former members of the body or to persons who have regular contact with it in connection with its purposes and that the personal data are not disclosed outside that body without the consent of the data subjects.";"article9";"[CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processing, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=restriction, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=profiling, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=pseudonymisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=system, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=controller, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processor, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=recipient, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=party, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=consent, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=breach, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=establishment, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=enterprise, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=group, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=objection, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=service, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=organisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>)]";"{'processing': ['processor']}"
"ensuring";"ImplicitSubjectType.GERUND";"Paragraph 1 shall not apply if processing is necessary for reasons of public interest in the area of public health, such as protecting against serious cross-border threats to health or ensuring high standards of quality and safety of health care and of medicinal products or medical devices, on the basis of Union or Member State law which provides for suitable and specific measures to safeguard the rights and freedoms of the data subject, in particular professional secrecy.";"article9";"[CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processing, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=restriction, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=profiling, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=pseudonymisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=system, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=controller, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processor, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=recipient, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=party, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=consent, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=breach, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=establishment, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=enterprise, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=group, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=objection, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=service, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=organisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>)]";"{'processing': ['processor'], 'ensuring': ['pseudonymisation']}"
"processing";"ImplicitSubjectType.NOMINALIZED_VERB";"Member States may maintain or introduce further conditions, including limitations, with regard to the processing of genetic data, biometric data or data concerning health.";"article9";"[CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processing, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=restriction, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=profiling, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=pseudonymisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=system, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=controller, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processor, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=recipient, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=party, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=consent, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=breach, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=establishment, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=enterprise, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=group, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=objection, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=service, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=organisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>)]";"{'processing': ['processor']}"
"Processing";"ImplicitSubjectType.NOMINALIZED_VERB";"Processing of personal data relating to criminal convictions and offences or related security measures based on Article 6(1) shall be carried out only under the control of official authority or when the processing is authorised by Union or Member State law providing for appropriate safeguards for the rights and freedoms of data subjects.";"article10";"[CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processing, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=restriction, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=profiling, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=pseudonymisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=system, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=controller, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processor, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=recipient, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=party, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=consent, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=breach, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=establishment, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=enterprise, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=group, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=objection, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=service, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=organisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>)]";"{'Processing': ['processor'], 'processing': ['processor'], 'authorised': ['third party']}"
"authorised";"ImplicitSubjectType.PASSIVE";"Processing of personal data relating to criminal convictions and offences or related security measures based on Article 6(1) shall be carried out only under the control of official authority or when the processing is authorised by Union or Member State law providing for appropriate safeguards for the rights and freedoms of data subjects.";"article10";"[CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processing, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=restriction, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=profiling, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=pseudonymisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=system, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=controller, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processor, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=recipient, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=party, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=consent, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=breach, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=establishment, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=enterprise, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=group, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=objection, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=service, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=organisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>)]";"{'Processing': ['processor'], 'processing': ['processor'], 'authorised': ['third party']}"
"addressed";"ImplicitSubjectType.PASSIVE";"The controller shall take appropriate measures to provide any information referred to in Articles 13 and 14 and any communication under Articles 15 to 22 and 34 relating to processing to the data subject in a concise, transparent, intelligible and easily accessible form, using clear and plain language, in particular for any information addressed specifically to a child.";"article12";"[CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processing, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=restriction, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=profiling, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=pseudonymisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=system, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=controller, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processor, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=recipient, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=party, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=consent, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=breach, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=establishment, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=enterprise, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=group, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=objection, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=service, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=organisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>)]";"{'addressed': ['international organisation']}"
"writing";"ImplicitSubjectType.NOMINALIZED_VERB";"The information shall be provided in writing, or by other means, including, where appropriate, by electronic means.";"article12";"[CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processing, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=restriction, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=profiling, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=pseudonymisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=system, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=controller, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processor, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=recipient, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=party, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=consent, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=breach, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=establishment, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=enterprise, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=group, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=objection, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=service, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=organisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>)]";"{'writing': ['filing system', 'controller', 'processor', 'recipient', 'third party', 'enterprise', 'supervisory authority', 'supervisory authority', 'information society service'], 'provided': ['controller']}"
"provided";"ImplicitSubjectType.PASSIVE";"When requested by the data subject, the information may be provided orally, provided that the identity of the data subject is proven by other means.";"article12";"[CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processing, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=restriction, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=profiling, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=pseudonymisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=system, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=controller, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processor, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=recipient, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=party, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=consent, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=breach, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=establishment, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=enterprise, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=group, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=objection, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=service, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=organisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>)]";"{'provided': ['controller']}"
"taken";"ImplicitSubjectType.PASSIVE";"The controller shall provide information on action taken on a request under Articles 15 to 22 to the data subject without undue delay and in any event within one month of receipt of the request.";"article12";"[CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processing, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=restriction, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=profiling, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=pseudonymisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=system, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=controller, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processor, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=recipient, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=party, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=consent, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=breach, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=establishment, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=enterprise, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=group, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=objection, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=service, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=organisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>)]";"{'taken': ['controller', 'third party', 'supervisory authority']}"
"taking";"ImplicitSubjectType.GERUND";"That period may be extended by two further months where necessary, taking into account the complexity and number of the requests.";"article12";"[CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processing, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=restriction, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=profiling, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=pseudonymisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=system, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=controller, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processor, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=recipient, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=party, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=consent, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=breach, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=establishment, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=enterprise, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=group, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=objection, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=service, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=organisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>)]";"{'taking': ['supervisory authority', 'supervisory authority', 'third party']}"
"seeking";"ImplicitSubjectType.GERUND";"If the controller does not take action on the request of the data subject, the controller shall inform the data subject without delay and at the latest within one month of receipt of the request of the reasons for not taking action and on the possibility of lodging a complaint with a supervisory authority and seeking a judicial remedy.";"article12";"[CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processing, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=restriction, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=profiling, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=pseudonymisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=system, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=controller, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processor, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=recipient, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=party, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=consent, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=breach, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=establishment, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=enterprise, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=group, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=objection, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=service, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=organisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>)]";"{'seeking': ['supervisory authority', 'supervisory authority', 'controller']}"
"taking";"ImplicitSubjectType.GERUND";"Where requests from a data subject are manifestly unfounded or excessive, in particular because of their repetitive character, the controller may charge a reasonable fee taking into account the administrative costs of providing the information or communication or taking the action requested.";"article12";"[CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processing, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=restriction, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=profiling, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=pseudonymisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=system, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=controller, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processor, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=recipient, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=party, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=consent, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=breach, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=establishment, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=enterprise, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=group, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=objection, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=service, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=organisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>)]";"{'taking': ['third party', 'supervisory authority', 'supervisory authority']}"
